"Year","Week","Offense","n","Date","Month","rollingavg","ytd","monthly_n"
2011,12,"Rape",30,2011-03-21,3,1477,366,106
2011,12,"Robbery",350,2011-03-21,3,19370,3904,1277
2012,12,"Burglary",333,2012-03-19,3,19107,4040,1253
2012,12,"Fel. Assault",393,2012-03-19,3,18582,3944,1445
2012,12,"G.L.A.",144,2012-03-19,3,8829,1598,513
2012,12,"Gr. Larceny",684,2012-03-19,3,39915,8760,2873
2012,12,"Misd. Assault",1198,2012-03-19,3,51694,12060,4382
2012,12,"Murder",9,2012-03-19,3,496,85,31
2012,12,"Petit Larceny",1585,2012-03-19,3,82582,17750,6077
2012,12,"Rape",29,2012-03-19,3,1422,331,93
2012,12,"Robbery",353,2012-03-19,3,20053,4237,1335
2013,12,"Burglary",276,2013-03-25,3,18878,3696,1149
2013,12,"Fel. Assault",312,2013-03-25,3,19503,3979,1337
2013,12,"G.L.A.",123,2013-03-25,3,7793,1363,458
2013,12,"Gr. Larceny",753,2013-03-25,3,43207,9191,3052
2013,12,"Misd. Assault",924,2013-03-25,3,53316,11116,3703
2013,12,"Murder",9,2013-03-25,3,399,70,19
2013,12,"Petit Larceny",1457,2013-03-25,3,82025,16971,5776
2013,12,"Rape",22,2013-03-25,3,1474,337,116
2013,12,"Robbery",305,2013-03-25,3,19728,3926,1182
2014,12,"Burglary",291,2014-03-24,3,17397,3715,1437
2014,12,"Fel. Assault",417,2014-03-24,3,20692,4306,1807
2014,12,"G.L.A.",132,2014-03-24,3,7492,1515,601
2014,12,"Gr. Larceny",778,2014-03-24,3,45418,9165,3863
2014,12,"Misd. Assault",1020,2014-03-24,3,53809,11492,4995
2014,12,"Murder",4,2014-03-24,3,315,63,27
2014,12,"Petit Larceny",1542,2014-03-24,3,85222,17191,7333
2014,12,"Rape",17,2014-03-24,3,1374,279,117
2014,12,"Robbery",288,2014-03-24,3,18811,3661,1331
2015,12,"Burglary",221,2015-03-23,3,16130,3058,1232
2015,12,"Fel. Assault",316,2015-03-23,3,19825,3915,1791
2015,12,"G.L.A.",101,2015-03-23,3,7501,1372,559
2015,12,"Gr. Larceny",721,2015-03-23,3,43726,8634,3728
2015,12,"Misd. Assault",927,2015-03-23,3,52928,10717,4727
2015,12,"Murder",6,2015-03-23,3,350,74,27
2015,12,"Petit Larceny",1467,2015-03-23,3,83479,15725,7054
2015,12,"Rape",27,2015-03-23,3,1391,312,129
2015,12,"Robbery",274,2015-03-23,3,16296,3426,1331
2016,12,"Burglary",231,2016-03-21,3,14919,2875,937
2016,12,"Fel. Assault",365,2016-03-21,3,20768,4301,1493
2016,12,"G.L.A.",107,2016-03-21,3,7143,1217,371
2016,12,"Gr. Larceny",789,2016-03-21,3,44860,9345,3156
2016,12,"Misd. Assault",956,2016-03-21,3,52478,11088,4047
2016,12,"Murder",5,2016-03-21,3,340,63,25
2016,12,"Petit Larceny",1417,2016-03-21,3,82506,16724,5775
2016,12,"Rape",28,2016-03-21,3,1455,305,89
2016,12,"Robbery",266,2016-03-21,3,16823,3332,1045
2017,12,"Burglary",231,2017-03-20,3,12771,2702,849
2017,12,"Fel. Assault",405,2017-03-20,3,20801,4319,1406
2017,12,"G.L.A.",96,2017-03-20,3,6232,1151,347
2017,12,"Gr. Larceny",742,2017-03-20,3,44209,9180,2998
2017,12,"Misd. Assault",918,2017-03-20,3,51932,10940,3511
2017,12,"Murder",4,2017-03-20,3,318,51,18
2017,12,"Petit Larceny",1407,2017-03-20,3,80890,16756,5304
2017,12,"Rape",12,2017-03-20,3,1441,285,95
2017,12,"Robbery",259,2017-03-20,3,15103,3014,906
2018,12,"Burglary",195,2018-03-19,3,11952,2541,774
2018,12,"Fel. Assault",347,2018-03-19,3,20000,4206,1456
2018,12,"G.L.A.",105,2018-03-19,3,5530,1032,345
2018,12,"Gr. Larceny",704,2018-03-19,3,43004,9071,2943
2018,12,"Misd. Assault",1033,2018-03-19,3,51815,11445,3991
2018,12,"Murder",5,2018-03-19,3,282,56,24
2018,12,"Petit Larceny",1528,2018-03-19,3,84596,17953,5971
2018,12,"Rape",20,2018-03-19,3,1528,327,103
2018,12,"Robbery",199,2018-03-19,3,13759,2807,865
2019,12,"Burglary",175,2019-03-25,3,11447,2262,661
2019,12,"Fel. Assault",408,2019-03-25,3,20237,4103,1462
2019,12,"G.L.A.",76,2019-03-25,3,5227,865,270
2019,12,"Gr. Larceny",715,2019-03-25,3,42991,8612,2840
2019,12,"Misd. Assault",917,2019-03-25,3,52399,10891,3690
2019,12,"Murder",5,2019-03-25,3,306,59,14
2019,12,"Petit Larceny",1515,2019-03-25,3,85833,17742,5833
2019,12,"Rape",32,2019-03-25,3,1622,360,123
2019,12,"Robbery",219,2019-03-25,3,12652,2538,795
2020,12,"Burglary",253,2020-03-23,3,11605,3017,1205
2020,12,"Fel. Assault",325,2020-03-23,3,21189,4481,1806
2020,12,"G.L.A.",111,2020-03-23,3,5971,1456,593
2020,12,"Gr. Larceny",492,2020-03-23,3,43825,9435,3154
2020,12,"Misd. Assault",719,2020-03-23,3,52648,11037,4141
2020,12,"Murder",1,2020-03-23,3,300,60,20
2020,12,"Petit Larceny",1235,2020-03-23,3,91139,20118,7329
2020,12,"Rape",16,2020-03-23,3,1551,315,108
2020,12,"Robbery",210,2020-03-23,3,14162,3300,1108
2021,12,"Burglary",197,2021-03-22,3,15206,2665,1066
2021,12,"Fel. Assault",346,2021-03-22,3,20519,4276,1901
2021,12,"G.L.A.",135,2021-03-22,3,9227,1646,722
2021,12,"Gr. Larceny",649,2021-03-22,3,33033,6966,3141
2021,12,"Misd. Assault",872,2021-03-22,3,41109,8968,4132
2021,12,"Murder",5,2021-03-22,3,480,88,40
2021,12,"Petit Larceny",1387,2021-03-22,3,79074,17219,7091
2021,12,"Rape",24,2021-03-22,3,1212,254,128
2021,12,"Robbery",177,2021-03-22,3,12232,2429,969
2022,12,"Burglary",311,2022-03-21,3,13668,3498,1214
2022,12,"Fel. Assault",509,2022-03-21,3,23979,5235,1859
2022,12,"G.L.A.",227,2022-03-21,3,11827,3078,952
2022,12,"Gr. Larceny",878,2022-03-21,3,45618,10559,3558
2022,12,"Misd. Assault",1099,2022-03-21,3,50948,11699,4279
2022,12,"Murder",4,2022-03-21,3,474,87,33
2022,12,"Petit Larceny",2184,2022-03-21,3,93820,23971,8593
2022,12,"Rape",17,2022-03-21,3,1324,302,93
2022,12,"Robbery",304,2022-03-21,3,14969,3587,1153
2023,12,"Burglary",243,2023-03-20,3,15606,3335,1093
2023,12,"Fel. Assault",523,2023-03-20,3,26640,5761,1989
2023,12,"G.L.A.",258,2023-03-20,3,13908,3243,1029
2023,12,"Gr. Larceny",873,2023-03-20,3,51087,10743,3624
2023,12,"Misd. Assault",1063,2023-03-20,3,55270,12212,4237
2023,12,"Murder",8,2023-03-20,3,424,82,29
2023,12,"Petit Larceny",1943,2023-03-20,3,115782,24110,7812
2023,12,"Rape",19,2023-03-20,3,1318,283,83
2023,12,"Robbery",301,2023-03-20,3,17317,3523,1137
2024,12,"Burglary",240,2024-03-18,3,13155,2914,932
2024,12,"Fel. Assault",491,2024-03-18,3,27770,5964,2090
2024,12,"G.L.A.",215,2024-03-18,3,15229,2875,965
2024,12,"Gr. Larceny",819,2024-03-18,3,47686,10564,3441
2024,12,"Misd. Assault",1031,2024-03-18,3,58722,13121,4479
2024,12,"Murder",7,2024-03-18,3,352,64,29
2024,12,"Petit Larceny",2064,2024-03-18,3,107462,24062,8000
2024,12,"Rape",21,2024-03-18,3,1102,286,91
2024,12,"Robbery",284,2024-03-18,3,16936,3647,1171
2025,12,"Burglary",226,2025-03-24,3,12255,2471,1120
2025,12,"Fel. Assault",522,2025-03-24,3,28262,5163,2607
2025,12,"G.L.A.",264,2025-03-24,3,13807,2415,1174
2025,12,"Gr. Larceny",818,2025-03-24,3,44198,8758,4269
2025,12,"Misd. Assault",895,2025-03-24,3,54662,8822,4509
2025,12,"Murder",5,2025-03-24,3,299,43,18
2025,12,"Petit Larceny",2153,2025-03-24,3,106746,22086,10301
2025,12,"Rape",28,2025-03-24,3,1490,378,179
2025,12,"Robbery",249,2025-03-24,3,15493,2566,1220
2026,12,"Murder",4,2026-03-23,3,226,37,22
2026,12,"Rape",43,2026-03-23,3,2009,485,206
2026,12,"Robbery",228,2026-03-23,3,14072,2647,1089
2026,12,"Fel. Assault",542,2026-03-23,3,27483,5727,2621
2026,12,"Burglary",182,2026-03-23,3,10911,2245,911
2026,12,"Gr. Larceny",821,2026-03-23,3,45967,9510,4200
2026,12,"G.L.A.",227,2026-03-23,3,13432,2560,1202
2026,12,"Petit Larceny",2017,2026-03-23,3,103737,21793,9519
2026,12,"Misd. Assault",942,2026-03-23,3,46604,9824,4590
2006,13,"Burglary",437,2006-03-27,3,NA,5542,1735
2006,13,"Fel. Assault",313,2006-03-27,3,NA,3681,1219
2006,13,"G.L.A.",289,2006-03-27,3,NA,3796,1163
2006,13,"Gr. Larceny",864,2006-03-27,3,NA,10565,3262
2006,13,"Misd. Assault",1060,2006-03-27,3,NA,12343,4137
2006,13,"Murder",11,2006-03-27,3,NA,122,30
2006,13,"Petit Larceny",1513,2006-03-27,3,NA,18470,5765
2006,13,"Rape",48,2006-03-27,3,NA,453,116
2006,13,"Robbery",385,2006-03-27,3,NA,5293,1609
2007,13,"Burglary",383,2007-03-26,3,22295,4873,1437
2007,13,"Fel. Assault",357,2007-03-26,3,16948,3665,1255
2007,13,"G.L.A.",226,2007-03-26,3,14991,2948,863
2007,13,"Gr. Larceny",845,2007-03-26,3,45630,10126,3086
2007,13,"Misd. Assault",1010,2007-03-26,3,51032,11963,3935
2007,13,"Murder",3,2007-03-26,3,522,78,27
2007,13,"Petit Larceny",1486,2007-03-26,3,79601,18149,5510
2007,13,"Rape",38,2007-03-26,3,1420,342,103
2007,13,"Robbery",364,2007-03-26,3,22137,4569,1339
2008,13,"Burglary",364,2008-03-31,3,21369,4668,1636
2008,13,"Fel. Assault",278,2008-03-31,3,17257,3648,1450
2008,13,"G.L.A.",209,2008-03-31,3,12944,2799,1035
2008,13,"Gr. Larceny",748,2008-03-31,3,44357,10052,3762
2008,13,"Misd. Assault",1020,2008-03-31,3,50936,11963,4780
2008,13,"Murder",12,2008-03-31,3,525,117,50
2008,13,"Petit Larceny",1506,2008-03-31,3,80461,19063,7242
2008,13,"Rape",15,2008-03-31,3,1324,367,122
2008,13,"Robbery",372,2008-03-31,3,21730,4964,1809
2009,13,"Burglary",317,2009-03-30,3,20056,4137,1493
2009,13,"Fel. Assault",353,2009-03-30,3,16171,3611,1511
2009,13,"G.L.A.",177,2009-03-30,3,12039,2431,866
2009,13,"Gr. Larceny",728,2009-03-30,3,42341,8841,3495
2009,13,"Misd. Assault",993,2009-03-30,3,49874,11791,4826
2009,13,"Murder",8,2009-03-30,3,479,87,31
2009,13,"Petit Larceny",1536,2009-03-30,3,82034,18481,7317
2009,13,"Rape",22,2009-03-30,3,1227,298,104
2009,13,"Robbery",368,2009-03-30,3,21650,4353,1655
2010,13,"Burglary",284,2010-03-29,3,19576,4349,1544
2010,13,"Fel. Assault",280,2010-03-29,3,16926,3814,1573
2010,13,"G.L.A.",204,2010-03-29,3,10495,2339,914
2010,13,"Gr. Larceny",701,2010-03-29,3,38428,8398,3272
2010,13,"Misd. Assault",872,2010-03-29,3,50387,12122,4992
2010,13,"Murder",11,2010-03-29,3,481,115,50
2010,13,"Petit Larceny",1450,2010-03-29,3,80015,18023,6969
2010,13,"Rape",35,2010-03-29,3,1292,358,130
2010,13,"Robbery",326,2010-03-29,3,18584,4406,1643
2011,13,"Burglary",317,2011-03-28,3,18341,4051,1232
2011,13,"Fel. Assault",298,2011-03-28,3,17419,4141,1308
2011,13,"G.L.A.",152,2011-03-28,3,10119,2191,693
2011,13,"Gr. Larceny",756,2011-03-28,3,37960,8400,2732
2011,13,"Misd. Assault",945,2011-03-28,3,52470,12042,3919
2011,13,"Murder",8,2011-03-28,3,505,91,36
2011,13,"Petit Larceny",1450,2011-03-28,3,80840,17603,5760
2011,13,"Rape",32,2011-03-28,3,1474,398,106
2011,13,"Robbery",309,2011-03-28,3,19353,4213,1277
2012,13,"Burglary",291,2012-03-26,3,19081,4331,1253
2012,13,"Fel. Assault",330,2012-03-26,3,18614,4274,1445
2012,13,"G.L.A.",137,2012-03-26,3,8814,1735,513
2012,13,"Gr. Larceny",727,2012-03-26,3,39886,9487,2873
2012,13,"Misd. Assault",1013,2012-03-26,3,51762,13073,4382
2012,13,"Murder",8,2012-03-26,3,496,93,31
2012,13,"Petit Larceny",1530,2012-03-26,3,82662,19280,6077
2012,13,"Rape",17,2012-03-26,3,1407,348,93
2012,13,"Robbery",333,2012-03-26,3,20077,4570,1335
2013,13,"Burglary",296,2013-04-01,4,18883,3992,1504
2013,13,"Fel. Assault",348,2013-04-01,4,19521,4327,1877
2013,13,"G.L.A.",105,2013-04-01,4,7761,1468,628
2013,13,"Gr. Larceny",795,2013-04-01,4,43275,9986,3950
2013,13,"Misd. Assault",1011,2013-04-01,4,53314,12127,5070
2013,13,"Murder",5,2013-04-01,4,396,75,25
2013,13,"Petit Larceny",1420,2013-04-01,4,81915,18391,7552
2013,13,"Rape",43,2013-04-01,4,1500,380,131
2013,13,"Robbery",291,2013-04-01,4,19686,4217,1564
2014,13,"Burglary",280,2014-03-31,3,17381,3995,1437
2014,13,"Fel. Assault",350,2014-03-31,3,20694,4656,1807
2014,13,"G.L.A.",103,2014-03-31,3,7490,1618,601
2014,13,"Gr. Larceny",772,2014-03-31,3,45395,9937,3863
2014,13,"Misd. Assault",1001,2014-03-31,3,53799,12493,4995
2014,13,"Murder",9,2014-03-31,3,319,72,27
2014,13,"Petit Larceny",1463,2014-03-31,3,85265,18654,7333
2014,13,"Rape",35,2014-03-31,3,1366,314,117
2014,13,"Robbery",288,2014-03-31,3,18808,3949,1331
2015,13,"Burglary",231,2015-03-30,3,16081,3289,1232
2015,13,"Fel. Assault",353,2015-03-30,3,19828,4268,1791
2015,13,"G.L.A.",113,2015-03-30,3,7511,1485,559
2015,13,"Gr. Larceny",832,2015-03-30,3,43786,9466,3728
2015,13,"Misd. Assault",917,2015-03-30,3,52844,11634,4727
2015,13,"Murder",6,2015-03-30,3,352,80,27
2015,13,"Petit Larceny",1517,2015-03-30,3,83533,17242,7054
2015,13,"Rape",27,2015-03-30,3,1383,339,129
2015,13,"Robbery",294,2015-03-30,3,16302,3720,1331
2016,13,"Burglary",223,2016-03-28,3,14911,3098,937
2016,13,"Fel. Assault",366,2016-03-28,3,20781,4667,1493
2016,13,"G.L.A.",89,2016-03-28,3,7119,1306,371
2016,13,"Gr. Larceny",775,2016-03-28,3,44803,10120,3156
2016,13,"Misd. Assault",1046,2016-03-28,3,52607,12134,4047
2016,13,"Murder",1,2016-03-28,3,335,64,25
2016,13,"Petit Larceny",1516,2016-03-28,3,82505,18240,5775
2016,13,"Rape",23,2016-03-28,3,1451,328,89
2016,13,"Robbery",271,2016-03-28,3,16800,3603,1045
2017,13,"Burglary",227,2017-03-27,3,12775,2929,849
2017,13,"Fel. Assault",326,2017-03-27,3,20761,4645,1406
2017,13,"G.L.A.",82,2017-03-27,3,6225,1233,347
2017,13,"Gr. Larceny",798,2017-03-27,3,44232,9978,2998
2017,13,"Misd. Assault",866,2017-03-27,3,51752,11806,3511
2017,13,"Murder",6,2017-03-27,3,323,57,18
2017,13,"Petit Larceny",1398,2017-03-27,3,80772,18154,5304
2017,13,"Rape",38,2017-03-27,3,1456,323,95
2017,13,"Robbery",242,2017-03-27,3,15074,3256,906
2018,13,"Burglary",196,2018-03-26,3,11921,2737,774
2018,13,"Fel. Assault",395,2018-03-26,3,20069,4601,1456
2018,13,"G.L.A.",88,2018-03-26,3,5536,1120,345
2018,13,"Gr. Larceny",768,2018-03-26,3,42974,9839,2943
2018,13,"Misd. Assault",1039,2018-03-26,3,51988,12484,3991
2018,13,"Murder",5,2018-03-26,3,281,61,24
2018,13,"Petit Larceny",1574,2018-03-26,3,84772,19527,5971
2018,13,"Rape",27,2018-03-26,3,1517,354,103
2018,13,"Robbery",256,2018-03-26,3,13773,3063,865
2019,13,"Burglary",181,2019-04-01,4,11432,2443,945
2019,13,"Fel. Assault",395,2019-04-01,4,20237,4498,1939
2019,13,"G.L.A.",75,2019-04-01,4,5214,940,398
2019,13,"Gr. Larceny",788,2019-04-01,4,43011,9400,3710
2019,13,"Misd. Assault",1015,2019-04-01,4,52375,11906,5037
2019,13,"Murder",3,2019-04-01,4,304,62,21
2019,13,"Petit Larceny",1543,2019-04-01,4,85802,19285,7867
2019,13,"Rape",34,2019-04-01,4,1629,394,161
2019,13,"Robbery",220,2019-04-01,4,12616,2758,1070
2020,13,"Burglary",247,2020-03-30,3,11671,3264,1205
2020,13,"Fel. Assault",306,2020-03-30,3,21100,4787,1806
2020,13,"G.L.A.",126,2020-03-30,3,6022,1582,593
2020,13,"Gr. Larceny",351,2020-03-30,3,43388,9786,3154
2020,13,"Misd. Assault",598,2020-03-30,3,52231,11635,4141
2020,13,"Murder",5,2020-03-30,3,302,65,20
2020,13,"Petit Larceny",1142,2020-03-30,3,90738,21260,7329
2020,13,"Rape",14,2020-03-30,3,1531,329,108
2020,13,"Robbery",170,2020-03-30,3,14112,3470,1108
2021,13,"Burglary",218,2021-03-29,3,15177,2883,1066
2021,13,"Fel. Assault",377,2021-03-29,3,20590,4653,1901
2021,13,"G.L.A.",169,2021-03-29,3,9270,1815,722
2021,13,"Gr. Larceny",673,2021-03-29,3,33355,7639,3141
2021,13,"Misd. Assault",822,2021-03-29,3,41333,9790,4132
2021,13,"Murder",8,2021-03-29,3,483,96,40
2021,13,"Petit Larceny",1417,2021-03-29,3,79349,18636,7091
2021,13,"Rape",42,2021-03-29,3,1240,296,128
2021,13,"Robbery",197,2021-03-29,3,12259,2626,969
2022,13,"Burglary",295,2022-03-28,3,13745,3793,1214
2022,13,"Fel. Assault",454,2022-03-28,3,24056,5689,1859
2022,13,"G.L.A.",249,2022-03-28,3,11907,3327,952
2022,13,"Gr. Larceny",934,2022-03-28,3,45879,11493,3558
2022,13,"Misd. Assault",1029,2022-03-28,3,51155,12728,4279
2022,13,"Murder",9,2022-03-28,3,475,96,33
2022,13,"Petit Larceny",2184,2022-03-28,3,94587,26155,8593
2022,13,"Rape",29,2022-03-28,3,1311,331,93
2022,13,"Robbery",291,2022-03-28,3,15063,3878,1153
2023,13,"Burglary",284,2023-03-27,3,15595,3619,1093
2023,13,"Fel. Assault",486,2023-03-27,3,26672,6247,1989
2023,13,"G.L.A.",242,2023-03-27,3,13901,3485,1029
2023,13,"Gr. Larceny",958,2023-03-27,3,51111,11701,3624
2023,13,"Misd. Assault",1095,2023-03-27,3,55336,13307,4237
2023,13,"Murder",9,2023-03-27,3,424,91,29
2023,13,"Petit Larceny",1986,2023-03-27,3,115584,26096,7812
2023,13,"Rape",25,2023-03-27,3,1314,308,83
2023,13,"Robbery",298,2023-03-27,3,17324,3821,1137
2024,13,"Burglary",236,2024-03-25,3,13107,3150,932
2024,13,"Fel. Assault",527,2024-03-25,3,27811,6491,2090
2024,13,"G.L.A.",252,2024-03-25,3,15239,3127,965
2024,13,"Gr. Larceny",819,2024-03-25,3,47547,11383,3441
2024,13,"Misd. Assault",987,2024-03-25,3,58614,14108,4479
2024,13,"Murder",8,2024-03-25,3,352,72,29
2024,13,"Petit Larceny",1893,2024-03-25,3,107369,25955,8000
2024,13,"Rape",18,2024-03-25,3,1095,304,91
2024,13,"Robbery",320,2024-03-25,3,16958,3967,1171
2025,13,"Burglary",227,2025-03-31,3,12242,2698,1120
2025,13,"Fel. Assault",549,2025-03-31,3,28320,5712,2607
2025,13,"G.L.A.",223,2025-03-31,3,13815,2638,1174
2025,13,"Gr. Larceny",826,2025-03-31,3,44205,9584,4269
2025,13,"Misd. Assault",958,2025-03-31,3,54589,9780,4509
2025,13,"Murder",5,2025-03-31,3,297,48,18
2025,13,"Petit Larceny",2064,2025-03-31,3,106746,24150,10301
2025,13,"Rape",40,2025-03-31,3,1509,418,179
2025,13,"Robbery",268,2025-03-31,3,15477,2834,1220
2026,13,"Murder",7,2026-03-30,3,228,44,22
2026,13,"Rape",40,2026-03-30,3,2021,525,206
2026,13,"Robbery",222,2026-03-30,3,14045,2869,1089
2026,13,"Fel. Assault",561,2026-03-30,3,27522,6288,2621
2026,13,"Burglary",163,2026-03-30,3,10848,2408,911
2026,13,"Gr. Larceny",835,2026-03-30,3,45984,10345,4200
2026,13,"G.L.A.",241,2026-03-30,3,13409,2801,1202
2026,13,"Petit Larceny",1792,2026-03-30,3,103376,23585,9519
2026,13,"Misd. Assault",947,2026-03-30,3,46656,10771,4590
2006,14,"Burglary",395,2006-04-03,4,NA,5937,1601
2006,14,"Fel. Assault",318,2006-04-03,4,NA,3999,1289
2006,14,"G.L.A.",307,2006-04-03,4,NA,4103,1238
2006,14,"Gr. Larceny",779,2006-04-03,4,NA,11344,3203
2006,14,"Misd. Assault",1041,2006-04-03,4,NA,13384,4118
2006,14,"Murder",7,2006-04-03,4,NA,129,35
2006,14,"Petit Larceny",1503,2006-04-03,4,NA,19973,6035
2006,14,"Rape",28,2006-04-03,4,NA,481,100
2006,14,"Robbery",409,2006-04-03,4,NA,5702,1493
2007,14,"Burglary",348,2007-04-02,4,22248,5221,1859
2007,14,"Fel. Assault",270,2007-04-02,4,16900,3935,1592
2007,14,"G.L.A.",198,2007-04-02,4,14882,3146,1117
2007,14,"Gr. Larceny",698,2007-04-02,4,45549,10824,3950
2007,14,"Misd. Assault",785,2007-04-02,4,50776,12748,4873
2007,14,"Murder",15,2007-04-02,4,530,93,50
2007,14,"Petit Larceny",1302,2007-04-02,4,79400,19451,7056
2007,14,"Rape",12,2007-04-02,4,1404,354,110
2007,14,"Robbery",308,2007-04-02,4,22036,4877,1710
2008,14,"Burglary",363,2008-04-07,4,21384,5031,1398
2008,14,"Fel. Assault",305,2008-04-07,4,17292,3953,1243
2008,14,"G.L.A.",215,2008-04-07,4,12961,3014,806
2008,14,"Gr. Larceny",813,2008-04-07,4,44472,10865,3140
2008,14,"Misd. Assault",964,2008-04-07,4,51115,12927,3977
2008,14,"Murder",13,2008-04-07,4,523,130,38
2008,14,"Petit Larceny",1510,2008-04-07,4,80669,20573,5890
2008,14,"Rape",29,2008-04-07,4,1341,396,92
2008,14,"Robbery",392,2008-04-07,4,21814,5356,1543
2009,14,"Burglary",308,2009-04-06,4,20001,4445,1195
2009,14,"Fel. Assault",306,2009-04-06,4,16172,3917,1263
2009,14,"G.L.A.",153,2009-04-06,4,11977,2584,737
2009,14,"Gr. Larceny",706,2009-04-06,4,42234,9547,2776
2009,14,"Misd. Assault",945,2009-04-06,4,49855,12736,3837
2009,14,"Murder",4,2009-04-06,4,470,91,37
2009,14,"Petit Larceny",1463,2009-04-06,4,81987,19944,5915
2009,14,"Rape",23,2009-04-06,4,1221,321,83
2009,14,"Robbery",326,2009-04-06,4,21584,4679,1189
2010,14,"Burglary",300,2010-04-05,4,19568,4649,1214
2010,14,"Fel. Assault",343,2010-04-05,4,16963,4157,1310
2010,14,"G.L.A.",180,2010-04-05,4,10522,2519,812
2010,14,"Gr. Larceny",650,2010-04-05,4,38372,9048,2718
2010,14,"Misd. Assault",1028,2010-04-05,4,50470,13150,4089
2010,14,"Murder",7,2010-04-05,4,484,122,31
2010,14,"Petit Larceny",1501,2010-04-05,4,80053,19524,6275
2010,14,"Rape",24,2010-04-05,4,1293,382,83
2010,14,"Robbery",327,2010-04-05,4,18585,4733,1320
2011,14,"Burglary",317,2011-04-04,4,18358,4368,1257
2011,14,"Fel. Assault",360,2011-04-04,4,17436,4501,1413
2011,14,"G.L.A.",153,2011-04-04,4,10092,2344,645
2011,14,"Gr. Larceny",663,2011-04-04,4,37973,9063,2759
2011,14,"Misd. Assault",1045,2011-04-04,4,52487,13087,4013
2011,14,"Murder",10,2011-04-04,4,508,101,41
2011,14,"Petit Larceny",1489,2011-04-04,4,80828,19092,5912
2011,14,"Rape",20,2011-04-04,4,1470,418,103
2011,14,"Robbery",338,2011-04-04,4,19364,4551,1287
2012,14,"Burglary",339,2012-04-02,4,19103,4670,1646
2012,14,"Fel. Assault",363,2012-04-02,4,18617,4637,1895
2012,14,"G.L.A.",137,2012-04-02,4,8798,1872,768
2012,14,"Gr. Larceny",774,2012-04-02,4,39997,10261,3875
2012,14,"Misd. Assault",1024,2012-04-02,4,51741,14097,5446
2012,14,"Murder",9,2012-04-02,4,495,102,37
2012,14,"Petit Larceny",1517,2012-04-02,4,82690,20797,7781
2012,14,"Rape",28,2012-04-02,4,1415,376,133
2012,14,"Robbery",366,2012-04-02,4,20105,4936,1726
2013,14,"Burglary",299,2013-04-08,4,18843,4291,1504
2013,14,"Fel. Assault",342,2013-04-08,4,19500,4669,1877
2013,14,"G.L.A.",123,2013-04-08,4,7747,1591,628
2013,14,"Gr. Larceny",715,2013-04-08,4,43216,10701,3950
2013,14,"Misd. Assault",927,2013-04-08,4,53217,13054,5070
2013,14,"Murder",3,2013-04-08,4,390,78,25
2013,14,"Petit Larceny",1430,2013-04-08,4,81828,19821,7552
2013,14,"Rape",23,2013-04-08,4,1495,403,131
2013,14,"Robbery",297,2013-04-08,4,19617,4514,1564
2014,14,"Burglary",314,2014-04-07,4,17396,4309,1138
2014,14,"Fel. Assault",367,2014-04-07,4,20719,5023,1503
2014,14,"G.L.A.",119,2014-04-07,4,7486,1737,564
2014,14,"Gr. Larceny",789,2014-04-07,4,45469,10726,3129
2014,14,"Misd. Assault",995,2014-04-07,4,53867,13488,4091
2014,14,"Murder",6,2014-04-07,4,322,78,19
2014,14,"Petit Larceny",1386,2014-04-07,4,85221,20040,6035
2014,14,"Rape",23,2014-04-07,4,1366,337,85
2014,14,"Robbery",280,2014-04-07,4,18791,4229,1084
2015,14,"Burglary",249,2015-04-06,4,16016,3538,1027
2015,14,"Fel. Assault",357,2015-04-06,4,19818,4625,1496
2015,14,"G.L.A.",126,2015-04-06,4,7518,1611,589
2015,14,"Gr. Larceny",730,2015-04-06,4,43727,10196,3162
2015,14,"Misd. Assault",927,2015-04-06,4,52776,12561,3900
2015,14,"Murder",5,2015-04-06,4,348,85,24
2015,14,"Petit Larceny",1448,2015-04-06,4,83595,18690,6263
2015,14,"Rape",21,2015-04-06,4,1381,360,89
2015,14,"Robbery",257,2015-04-06,4,16279,3977,1121
2016,14,"Burglary",233,2016-04-04,4,14895,3331,940
2016,14,"Fel. Assault",339,2016-04-04,4,20763,5006,1509
2016,14,"G.L.A.",105,2016-04-04,4,7098,1411,415
2016,14,"Gr. Larceny",816,2016-04-04,4,44889,10936,3284
2016,14,"Misd. Assault",969,2016-04-04,4,52649,13103,3977
2016,14,"Murder",4,2016-04-04,4,333,68,25
2016,14,"Petit Larceny",1442,2016-04-04,4,82499,19682,6178
2016,14,"Rape",41,2016-04-04,4,1471,369,110
2016,14,"Robbery",307,2016-04-04,4,16850,3910,1135
2017,14,"Burglary",239,2017-04-03,4,12781,3168,863
2017,14,"Fel. Assault",360,2017-04-03,4,20782,5005,1459
2017,14,"G.L.A.",73,2017-04-03,4,6193,1306,325
2017,14,"Gr. Larceny",797,2017-04-03,4,44213,10775,3145
2017,14,"Misd. Assault",962,2017-04-03,4,51745,12768,3832
2017,14,"Murder",3,2017-04-03,4,322,60,18
2017,14,"Petit Larceny",1359,2017-04-03,4,80689,19513,5980
2017,14,"Rape",23,2017-04-03,4,1438,346,97
2017,14,"Robbery",249,2017-04-03,4,15016,3505,986
2018,14,"Burglary",224,2018-04-02,4,11906,2961,1079
